report_no,incident_time,complaint_type,cctv_flag,precinct_code,area_code,area_name,cctv_count,population_density,rounds_per_day,crime_code,crime_type,weapon_code,weapon_desc,case_status_code,case_status_desc,victim_code,victim_name,victim_sex,victim_age,was_victim_alone,is_victim_insured,offender_code,offender_name,offender_sex,offender_age,repeated_offender,no_of_offences,offender_relation,officer_code,officer_name,officer_sex,avg_close_days,week_number
200106526,20:35:00,Phone,FALSE,5,887,Newton,275,3409,12,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,118634,Hanna,F,57,No,Yes,2186620,Danial,M,32,No,0,No,2041,Afrika,F,11,4
200106527,17:30:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,480,BIKE - STOLEN,504,DEMAND NOTE,IC,Invest Cont,49194,Eliana,F,36,No,Yes,349081,Wilfredo,M,39,No,0,No,3259,Kla,F,8,4
200106529,12:00:00,In-Person,FALSE,5,887,Newton,275,3409,12,354,THEFT OF IDENTITY,513,STUN GUN,IC,Invest Cont,24133,Estella,F,51,No,Yes,761681,Angus,M,36,No,0,No,2041,Afrika,F,11,4
200106531,18:00:00,Phone,FALSE,5,887,Newton,275,3409,12,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,32411,Lorene,F,30,Yes,Yes,1924972,Anabel,F,41,Yes,6,No,2041,Afrika,F,11,4
200106534,20:00:00,Phone,FALSE,1,223,West Valley,268,3950,8,888,TRESPASSING,501,BOMB THREAT,AA,Adult Arrest,75433,Sherman,M,48,Yes,Yes,816076,Corey,F,30,No,0,No,1111,Kaushik,M,8,4
200106546,10:00:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,124580,Essie,F,57,No,Yes,1009999,Zoie,F,39,Yes,1,No,3259,Kla,F,8,4
200106547,10:00:00,Phone,TRUE,5,887,Newton,275,3409,12,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,68323,Dawson,M,58,No,Yes,761635,Gisselle,F,41,Yes,2,No,2041,Afrika,F,11,4
200106548,22:40:00,Phone,TRUE,5,887,Newton,275,3409,12,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,82030,Khloe,F,36,Yes,No,1713670,Chauncey,M,31,Yes,1,No,2041,Afrika,F,11,4
200106558,08:00:00,Phone,TRUE,1,223,West Valley,268,3950,8,662,"BUNCO, GRAND THEFT",512,MACE/PEPPER SPRAY,IC,Invest Cont,122861,Trey,M,31,No,Yes,1567582,Tristin,M,36,Yes,5,No,1111,Kaushik,M,8,4
200106560,17:20:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,888,TRESPASSING,501,BOMB THREAT,IC,Invest Cont,48752,Tasha,F,58,No,Yes,572259,German,M,33,No,0,No,4004,Mirakle,F,9,4
200106584,12:15:00,In-Person,TRUE,1,223,West Valley,268,3950,8,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,AA,Adult Arrest,101036,Ora,F,34,No,Yes,1741203,Celestine,F,31,No,0,No,1111,Kaushik,M,8,4
200106593,16:30:00,Phone,FALSE,4,425,Rampart,165,8500,5,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,52117,Sasha,F,48,No,No,2017383,Sullivan,M,40,No,0,No,2036,Tasean,M,8,4
200106598,17:30:00,In-Person,TRUE,2,323,Northeast,255,4100,9,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,43137,Ervin,M,39,Yes,Yes,1416339,Oma,F,37,Yes,7,No,1023,Everrett,M,12,4
200106599,18:15:00,Phone,TRUE,3,371,West LA,244,5500,9,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,67868,Alondra,F,47,No,No,843250,Fanny,F,41,No,0,No,3245,Arretta,F,12,4
200106600,22:30:00,Phone,TRUE,5,893,Harbor,180,6500,10,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,53100,Jude,M,49,Yes,No,1226383,Lanny,M,34,Yes,3,No,2041,Afrika,F,11,4
200106604,09:30:00,Phone,TRUE,5,887,Newton,275,3409,12,888,TRESPASSING,501,BOMB THREAT,IC,Invest Cont,62497,Lucinda,F,34,No,No,1650332,Samson,M,32,Yes,7,No,2041,Afrika,F,11,4
200106606,03:05:00,In-Person,FALSE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,96326,Bettie,F,57,No,Yes,1936522,Lettie,F,33,Yes,5,No,1111,Kaushik,M,8,4
200106608,03:00:00,Phone,TRUE,3,371,West LA,244,5500,9,910,KIDNAPPING,308,STICK,IC,Invest Cont,30651,Declan,M,10,Yes,No,868977,Milagros,F,33,Yes,6,No,7010,Syann,F,9,4
200106614,06:00:00,Phone,TRUE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,56957,Paisley,F,56,No,No,389334,Jacques,M,36,Yes,4,No,1111,Kaushik,M,8,4
200106615,06:00:00,In-Person,FALSE,5,887,Newton,275,3409,12,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,51586,Gustavo,M,48,No,No,2223025,Valentin,M,37,No,0,No,2041,Afrika,F,11,4
200106616,09:05:00,Phone,FALSE,3,371,West LA,244,5500,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,89774,Delaney,F,31,Yes,Yes,1483745,Shirley,M,41,No,0,No,2038,Veldon,M,11,4
200106617,14:08:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,910,KIDNAPPING,308,STICK,IC,Invest Cont,123609,Valentina,F,10,Yes,Yes,1249709,Omari,M,35,Yes,6,No,7100,Varnika,F,12,4
200106618,22:00:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,745,VANDALISM - MISDEAMEANOR ($399,306,ROCK/THROWN OBJECT,IC,Invest Cont,40063,Emilia,F,47,Yes,Yes,815007,Eliseo,M,39,No,0,No,3259,Kla,F,8,4
200106621,06:50:00,In-Person,FALSE,7,1001,Hollywood,280,3200,8,930,CRIMINAL THREATS - NO WEAPON D,212,BOTTLE,IC,Invest Cont,20336,Helena,F,34,Yes,Yes,303328,Aleena,F,33,Yes,2,No,5555,Shaaron,F,13,4
200106622,06:50:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,81894,Desmond,M,56,Yes,Yes,2363309,Mckinley,M,40,No,0,No,3259,Kla,F,8,4
200106629,11:40:00,Phone,FALSE,1,223,West Valley,268,3950,8,664,"BUNCO, PETTY THEFT",103,RIFLE,IC,Invest Cont,56206,Kyra,F,34,No,Yes,1268547,Barton,M,36,Yes,7,No,2033,Ray,M,14,4
200106631,12:00:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,59291,Ismael,M,47,Yes,Yes,617103,Bronson,M,37,No,0,No,2037,Traivon,M,12,4
200106636,19:20:00,Phone,TRUE,1,223,West Valley,268,3950,8,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,100393,Fern,F,34,No,Yes,2208238,Unknown,F,39,Yes,7,No,1111,Kaushik,M,8,4
200106637,08:40:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,745,VANDALISM - MISDEAMEANOR ($399,306,ROCK/THROWN OBJECT,IC,Invest Cont,63139,Tori,F,49,Yes,Yes,2363184,Demi,F,32,No,0,No,3259,Kla,F,8,4
200106644,15:00:00,In-Person,TRUE,4,425,Rampart,165,8500,5,946,OTHER MISCELLANEOUS CRIME,204,FOLDING KNIFE,IC,Invest Cont,119320,Jalen,M,59,No,Yes,1549276,Dino,M,41,No,0,No,3251,Genever,F,11,4
200106652,13:40:00,In-Person,TRUE,3,371,West LA,244,5500,9,860,BATTERY WITH SEXUAL CONTACT,201,KNIFE WITH BLADE OVER 6 INCHES,AA,Adult Arrest,81521,Ron,M,47,Yes,Yes,792246,Kirstin,F,33,Yes,2,No,3246,Bonnell,F,9,4
200106654,20:45:00,Phone,TRUE,5,893,Harbor,180,6500,10,930,CRIMINAL THREATS - NO WEAPON D,212,BOTTLE,IC,Invest Cont,73602,Keegan,M,51,Yes,Yes,716440,Antionette,F,37,Yes,4,No,2041,Afrika,F,11,4
200106663,19:30:00,Phone,TRUE,5,893,Harbor,180,6500,10,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,117113,Laila,F,49,Yes,Yes,2236243,Starr,F,32,Yes,1,No,2041,Afrika,F,11,4
200106664,21:10:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,910,KIDNAPPING,308,STICK,AO,Adult Other,39998,Ashleigh,F,10,Yes,Yes,1340553,Kerrie,F,34,No,0,No,3259,Kla,F,8,4
200106665,16:50:00,In-Person,FALSE,5,893,Harbor,180,6500,10,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,94282,Jameson,M,44,No,Yes,1421913,Zariah,F,37,No,0,No,2041,Afrika,F,11,4
200106681,20:20:00,In-Person,TRUE,3,336,Van Nuys,250,4149,9,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,75650,Lukas,M,53,Yes,Yes,965014,Marcelo,M,37,Yes,3,No,4004,Mirakle,F,9,4
200106683,04:00:00,Phone,TRUE,1,223,West Valley,268,3950,8,910,KIDNAPPING,308,STICK,IC,Invest Cont,94091,Therese,F,10,Yes,Yes,2183213,Jaylon,M,40,Yes,5,No,1111,Kaushik,M,8,4
200106688,15:56:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,946,OTHER MISCELLANEOUS CRIME,204,FOLDING KNIFE,IC,Invest Cont,101927,Sherrie,F,32,No,Yes,252412,Sunny,F,30,Yes,6,No,3259,Kla,F,8,4
200106700,08:30:00,Phone,TRUE,2,323,Northeast,255,4100,9,901,VIOLATION OF RESTRAINING ORDER,101,REVOLVER,IC,Invest Cont,123690,Ciara,F,57,No,Yes,2380102,Philomena,F,30,No,0,No,1023,Everrett,M,12,4
200106703,22:10:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,71760,Greyson,M,41,Yes,Yes,1298010,Josef,M,37,Yes,1,No,2038,Veldon,M,11,4
200106709,15:24:00,Phone,TRUE,4,425,Rampart,165,8500,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,81711,Reba,F,42,No,Yes,157220,Astrid,F,34,No,0,No,3223,Anayely,F,11,4
200106710,12:15:00,In-Person,TRUE,1,223,West Valley,268,3950,8,910,KIDNAPPING,308,STICK,AA,Adult Arrest,82442,Reid,M,10,No,Yes,1592989,Raymundo,M,31,Yes,6,No,1111,Kaushik,M,8,4
200106713,19:45:00,Phone,FALSE,1,223,West Valley,268,3950,8,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,120855,Patrice,F,60,No,Yes,352805,Patrica,F,31,Yes,2,No,2033,Ray,M,14,4
200106716,19:20:00,In-Person,TRUE,3,336,Van Nuys,250,4149,9,910,KIDNAPPING,308,STICK,IC,Invest Cont,32187,Lenora,F,10,No,Yes,1158749,Layton,M,37,No,0,No,7010,Syann,F,9,4
200106722,20:00:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,888,TRESPASSING,501,BOMB THREAT,IC,Invest Cont,38704,Alisa,F,35,Yes,Yes,1291770,Brigitte,F,30,Yes,6,No,3259,Kla,F,8,4
200106729,02:45:00,In-Person,TRUE,7,1001,Hollywood,280,3200,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,17890,Mayra,F,48,Yes,Yes,710060,Cliff,M,37,Yes,3,No,5100,Rheda,F,12,4
200106736,03:30:00,Phone,FALSE,3,371,West LA,244,5500,9,901,VIOLATION OF RESTRAINING ORDER,101,REVOLVER,IC,Invest Cont,50713,Melba,F,60,Yes,Yes,231537,Jaida,F,31,No,0,No,1026,Jermale,M,9,4
200106739,13:40:00,Phone,FALSE,5,887,Newton,275,3409,12,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,104528,Deloris,F,34,No,Yes,421777,Fabiola,F,31,No,0,No,2041,Afrika,F,11,4
200107002,18:50:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,73350,Ollie,F,54,Yes,Yes,1632660,Adonis,M,35,Yes,1,No,1028,Keahi,M,14,4
200109376,22:50:00,Phone,TRUE,1,223,West Valley,268,3950,8,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,42651,Aileen,F,39,Yes,Yes,272361,Linnea,F,37,No,0,No,2033,Ray,M,14,4
200109618,18:45:00,Phone,TRUE,3,371,West LA,244,5500,9,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,AA,Adult Arrest,96090,Lucile,F,33,No,Yes,507204,Liz,F,37,No,0,No,4004,Mirakle,F,9,4
200109640,04:00:00,In-Person,FALSE,5,887,Newton,275,3409,12,820,ORAL COPULATION,998,SCIRROR,IC,Invest Cont,109173,Mack,M,56,Yes,Yes,2000843,Adaline,F,31,Yes,1,No,2040,Yassir,M,13,4
200109693,11:45:00,Phone,FALSE,3,371,West LA,244,5500,9,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,AA,Adult Arrest,107812,Tommie,M,36,Yes,Yes,116255,Aliza,F,35,No,0,No,4004,Mirakle,F,9,4
200112448,17:00:00,In-Person,FALSE,3,336,Van Nuys,250,4149,9,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,72693,Corbin,M,55,No,Yes,205457,Ally,F,36,No,0,No,4004,Mirakle,F,9,4
200118253,17:00:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,420,THEFT FROM MOTOR VEHICLE - PET,506,FIRE,IC,Invest Cont,42281,Phoebe,F,39,No,Yes,123456,Andria,F,32,No,0,No,1028,Keahi,M,14,4
200200503,07:20:00,In-Person,TRUE,7,1001,Hollywood,280,3200,8,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,117748,Dakota,F,58,Yes,Yes,507926,Myah,F,31,No,0,No,7100,Varnika,F,12,4
200200504,14:30:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,236,INTIMATE PARTNER - AGGRAVATED,205,KITCHEN KNIFE,IC,Invest Cont,2565,Trina,F,55,No,Yes,95535,Thomas (Annie Louis,F,32,No,0,No,3259,Kla,F,8,4
200200509,01:00:00,Email,FALSE,2,323,Northeast,255,4100,9,210,ROBBERY,515,PHYSICAL PRESENCE,AA,Adult Arrest,26889,Luna,F,48,Yes,Yes,1664023,James Vivian (Lulu,M,36,No,0,No,2034,Royston,M,11,4
200200511,10:30:00,Email,TRUE,5,893,Harbor,180,6500,10,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,21105,Dewey,M,52,No,Yes,2034814,Lyyli Karoliina,M,39,No,0,No,4002,Lynnmarie,F,12,4
200200512,15:45:00,Email,TRUE,5,893,Harbor,180,6500,10,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,52692,Keri,F,58,No,Yes,308569,William John,F,37,Yes,1,No,4003,Melah,F,10,4
200200515,01:30:00,Email,TRUE,1,223,West Valley,268,3950,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,37581,Chelsey,F,49,Yes,Yes,1775413,Catharina,F,40,No,0,No,1031,Kowen,M,13,4
200200516,15:40:00,Email,FALSE,3,336,Van Nuys,250,4149,9,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,79471,Jayson,M,46,No,Yes,1558999,Stanio,M,37,No,0,No,4004,Mirakle,F,9,4
200200518,18:00:00,In-Person,TRUE,2,261,77th Street,150,8889,9,236,INTIMATE PARTNER - AGGRAVATED,205,KITCHEN KNIFE,IC,Invest Cont,117123,Amos,M,37,Yes,Yes,1156803,David,M,33,Yes,7,No,2034,Royston,M,11,4
200200521,10:40:00,In-Person,FALSE,7,1001,Hollywood,280,3200,8,441,THEFT PLAIN - ATTEMPT,995,CHEMICAL,IC,Invest Cont,54256,Dorothea,F,34,No,Yes,532390,Leo,M,40,Yes,7,No,7100,Varnika,F,12,4
200200526,16:30:00,Email,TRUE,7,1001,Hollywood,280,3200,8,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,21527,Jolene,F,30,No,Yes,2199330,Ernst Gilbert (Anna,M,32,No,0,No,7100,Varnika,F,12,4
200200527,23:00:00,In-Person,TRUE,3,371,West LA,244,5500,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,48883,Clint,M,33,Yes,Yes,1644721,Viktor Richard,F,32,No,0,No,4004,Mirakle,F,9,4
200200528,13:00:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,946,OTHER MISCELLANEOUS CRIME,204,FOLDING KNIFE,IC,Invest Cont,116398,Lamar,M,32,No,Yes,661177,Phillippe,F,39,Yes,1,No,3259,Kla,F,8,4
200200529,20:00:00,Email,TRUE,2,322,Southwest,168,7800,8,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,103494,Frankie,F,52,Yes,Yes,303026,Charles V (Ada Mari,F,35,Yes,5,No,2034,Royston,M,11,4
200208099,01:45:00,In-Person,TRUE,7,1001,Hollywood,280,3200,8,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,3852,Toby,M,49,No,Yes,1847829,Abe,M,31,No,0,No,7100,Varnika,F,12,4
200208234,19:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,105788,Hudson,M,46,Yes,Yes,2170400,Sloane,F,37,Yes,2,No,3259,Kla,F,8,4
200208239,18:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,65552,Brock,M,48,No,No,730248,Kelsi,F,32,No,0,No,3259,Kla,F,8,4
200208266,19:40:00,Phone,TRUE,3,371,West LA,244,5500,9,623,BATTERY POLICE (SIMPLE),215,MACHETE,IC,Invest Cont,101821,Kaiden,M,48,No,No,2240683,Lemuel,M,34,Yes,5,No,4004,Mirakle,F,9,4
200208267,02:30:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,83556,Mindy,F,57,No,Yes,2321897,Janiya,F,37,Yes,1,No,2037,Traivon,M,12,4
200215059,02:50:00,Phone,FALSE,1,223,West Valley,268,3950,8,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,22935,Piper,F,7,No,Yes,644965,Wilford,M,41,No,0,No,2042,Amilah,F,12,4
200309072,04:00:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,AA,Adult Arrest,91564,Tammie,F,51,No,Yes,2104234,Aliya,F,33,No,0,No,7100,Varnika,F,12,4
200311971,10:00:00,Phone,TRUE,1,223,West Valley,268,3950,8,900,VIOLATION OF COURT ORDER,223,UNKNOWN TYPE CUTTING INSTRUMEN,IC,Invest Cont,72565,Dane,M,30,No,Yes,2104038,Matthias,M,34,Yes,3,No,2042,Amilah,F,12,4
200312037,21:10:00,Phone,TRUE,4,425,Rampart,165,8500,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,8633,Noelle,F,56,No,Yes,788153,Stacia,F,34,No,0,No,2036,Tasean,M,8,4
200407234,12:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,910,KIDNAPPING,308,STICK,IC,Invest Cont,85053,Tami,F,10,Yes,No,1580644,Natalee,F,34,Yes,4,No,3259,Kla,F,8,4
200407242,18:15:00,Phone,FALSE,1,223,West Valley,268,3950,8,662,"BUNCO, GRAND THEFT",512,MACE/PEPPER SPRAY,IC,Invest Cont,18959,Conrad,M,41,Yes,Yes,1691248,Maryam,F,37,No,0,No,2042,Amilah,F,12,4
200407269,14:25:00,Phone,FALSE,3,371,West LA,244,5500,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,90485,August,M,46,No,Yes,2270661,Wilburn,M,40,No,0,No,4004,Mirakle,F,9,4
200407371,13:00:00,Phone,TRUE,7,1001,Hollywood,280,3200,8,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,25744,Janine,F,60,Yes,Yes,1233603,Alex,F,37,Yes,1,No,7100,Varnika,F,12,4
200409340,12:30:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,420,THEFT FROM MOTOR VEHICLE - PET,506,FIRE,IC,Invest Cont,44485,Marcella,F,54,Yes,No,2107640,Ashly,F,30,Yes,3,No,4004,Mirakle,F,9,4
200410044,04:45:00,Phone,FALSE,1,223,West Valley,268,3950,8,946,OTHER MISCELLANEOUS CRIME,204,FOLDING KNIFE,IC,Invest Cont,15199,Damien,M,44,No,Yes,1760385,Nico,M,40,Yes,4,No,2042,Amilah,F,12,4
200411550,14:40:00,Phone,FALSE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,23972,Gretchen,F,52,No,Yes,81502,Talon,M,40,No,0,No,2042,Amilah,F,12,4
200412940,10:15:00,Phone,FALSE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,72790,Athena,F,47,No,Yes,1295519,Jayceon,M,37,Yes,1,No,2042,Amilah,F,12,4
200504494,13:40:00,In-Person,FALSE,1,223,West Valley,268,3950,8,930,CRIMINAL THREATS - NO WEAPON D,212,BOTTLE,IC,Invest Cont,66856,Gerard,M,44,No,Yes,1064120,Kamila,F,31,Yes,6,No,2042,Amilah,F,12,4
200504818,03:00:00,Phone,TRUE,1,223,West Valley,268,3950,8,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,122622,Dexter,M,60,No,Yes,5032,Shyanne,F,30,Yes,6,No,2042,Amilah,F,12,4
200505554,18:20:00,In-Person,FALSE,7,1001,Hollywood,280,3200,8,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,33221,Tricia,F,58,Yes,Yes,1500742,George,F,33,No,0,No,7100,Varnika,F,12,4
200506685,14:30:00,Phone,TRUE,2,323,Northeast,255,4100,9,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,86594,Gregg,M,48,No,Yes,1370988,Bud,M,41,Yes,3,No,2034,Royston,M,11,4
200507056,21:05:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,7931,Allie,F,32,Yes,No,360245,Kallie,F,33,Yes,3,No,1028,Keahi,M,14,4
200507248,22:00:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,63664,Irvin,M,33,No,Yes,2076759,Lauretta,F,31,No,0,No,7100,Varnika,F,12,4
200507574,01:00:00,Phone,FALSE,2,322,Southwest,168,7800,8,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,13650,Jeannie,F,39,No,Yes,2383444,Essence,F,30,No,0,No,2034,Royston,M,11,4
200507649,21:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,47176,Adrianna,F,50,No,No,1999712,Dinah,F,40,No,0,No,3259,Kla,F,8,4
200510123,21:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,86841,Edmund,M,36,No,Yes,779731,Monika,F,39,Yes,2,No,1028,Keahi,M,14,4
200510752,09:45:00,In-Person,FALSE,1,223,West Valley,268,3950,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,46944,Delbert,M,33,Yes,Yes,257841,Bernardo,M,41,Yes,6,No,2042,Amilah,F,12,4
200608276,06:30:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,103383,Ivy,F,35,Yes,Yes,2025912,Blake,F,34,Yes,5,No,3259,Kla,F,8,4
200608308,17:00:00,Phone,FALSE,1,223,West Valley,268,3950,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,94000,Stefanie,F,35,No,Yes,158858,Erin,M,33,No,0,No,2042,Amilah,F,12,4
200608406,23:45:00,In-Person,FALSE,2,323,Northeast,255,4100,9,660,COUNTERFEIT,997,SHORT_KNIFE,IC,Invest Cont,124386,Leanne,F,47,No,Yes,1393512,Benton,M,31,No,0,No,4001,Lynnie,F,10,4
200608527,02:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,354,THEFT OF IDENTITY,513,STUN GUN,IC,Invest Cont,10430,Demetrius,M,52,Yes,Yes,2113444,Evangelina,F,34,Yes,2,No,3259,Kla,F,8,4
200610590,01:08:00,In-Person,FALSE,3,371,West LA,244,5500,9,236,INTIMATE PARTNER - AGGRAVATED,205,KITCHEN KNIFE,IC,Invest Cont,7114,Rosemarie,F,35,Yes,Yes,1026006,Buford,M,31,No,0,No,4004,Mirakle,F,9,4
200700612,14:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,46764,Aria,F,49,Yes,Yes,1923381,Sade,F,33,Yes,5,No,3259,Kla,F,8,4
200704808,16:30:00,In-Person,FALSE,3,371,West LA,244,5500,9,930,CRIMINAL THREATS - NO WEAPON D,212,BOTTLE,IC,Invest Cont,44089,Jaime,F,34,Yes,Yes,887037,Lauri,F,33,Yes,2,No,7010,Syann,F,9,4
200704900,22:30:00,Phone,FALSE,4,425,Rampart,165,8500,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,42278,Jewel,F,52,No,Yes,2018955,Dario,M,32,Yes,6,No,4005,Nabeeha,F,10,4
