report_no,incident_time,complaint_type,cctv_flag,precinct_code,area_code,area_name,cctv_count,population_density,rounds_per_day,crime_code,crime_type,weapon_code,weapon_desc,case_status_code,case_status_desc,victim_code,victim_name,victim_sex,victim_age,was_victim_alone,is_victim_insured,offender_code,offender_name,offender_sex,offender_age,repeated_offender,no_of_offences,offender_relation,officer_code,officer_name,officer_sex,avg_close_days,week_number
200105771,21:00:00,In-Person,FALSE,3,336,Van Nuys,250,4149,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,32612,Giovanni,M,46,Yes,No,2127660,Caryn,F,33,No,0,No,1026,Jermale,M,9,3
200105772,17:00:00,Phone,FALSE,3,371,West LA,244,5500,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,92179,Camila,F,30,No,Yes,1023536,Arleen,F,33,No,0,No,1026,Jermale,M,9,3
200105836,15:05:00,In-Person,FALSE,7,1001,Hollywood,280,3200,8,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,67562,Marion,M,60,Yes,No,802955,Theron,M,33,Yes,1,No,5100,Rheda,F,12,3
200109827,11:05:00,Phone,FALSE,1,223,West Valley,268,3950,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,115675,Gwendolyn,F,19,Yes,No,1533576,Jaqueline,F,33,Yes,2,No,2033,Ray,M,14,3
200111059,17:00:00,In-Person,FALSE,1,223,West Valley,268,3950,8,910,KIDNAPPING,308,STICK,IC,Invest Cont,81313,Dianne,F,6,Yes,Yes,1700758,Finley,F,39,Yes,1,No,2033,Ray,M,14,3
200112245,01:00:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,98689,Maureen,F,60,Yes,Yes,903099,Norris,M,32,No,0,No,3259,Kla,F,8,3
200118182,18:00:00,Phone,FALSE,3,371,West LA,244,5500,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,35147,Clyde,M,33,Yes,No,1981837,Darian,M,40,No,0,No,4004,Mirakle,F,9,3
200118281,21:30:00,Phone,TRUE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,12943,Autumn,F,37,Yes,No,847059,Beckett,M,34,Yes,7,No,2033,Ray,M,14,3
200204446,23:00:00,Phone,TRUE,2,261,77th Street,150,8889,9,910,KIDNAPPING,308,STICK,AA,Adult Arrest,49485,Bob,M,6,Yes,Yes,881539,Mohammed,M,35,Yes,7,No,2034,Royston,M,11,3
200204971,20:30:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,6095,Brady,M,39,Yes,Yes,92008,Delmar,M,32,Yes,3,No,3259,Kla,F,8,3
200208253,13:20:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,623,BATTERY POLICE (SIMPLE),215,MACHETE,IC,Invest Cont,88401,Gilbert,M,50,Yes,Yes,575324,Lynnette,M,40,Yes,3,No,4004,Mirakle,F,9,3
200215063,18:00:00,Phone,FALSE,2,322,Southwest,168,7800,8,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,70807,Elmer,M,33,Yes,No,1311420,Markus,M,39,Yes,4,No,2034,Royston,M,11,3
200309004,01:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,29943,Belinda,F,56,No,No,917739,Merrill,M,31,No,0,Yes,1028,Keahi,M,14,3
200317330,20:00:00,In-Person,FALSE,3,371,West LA,244,5500,9,480,BIKE - STOLEN,504,DEMAND NOTE,IC,Invest Cont,71488,Lewis,M,34,Yes,No,1161829,Ollie,M,40,No,0,No,4004,Mirakle,F,9,3
200317339,15:00:00,Phone,TRUE,7,1001,Hollywood,280,3200,8,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,107223,Aubrey,F,56,Yes,Yes,2005163,Ari,M,30,No,0,No,7100,Varnika,F,12,3
200317549,06:30:00,In-Person,FALSE,3,336,Van Nuys,250,4149,9,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,35652,Chris,M,53,Yes,No,328927,Aldo,M,32,No,0,No,4004,Mirakle,F,9,3
200404158,22:00:00,Phone,TRUE,1,223,West Valley,268,3950,8,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,26367,Nevaeh,F,33,No,Yes,880061,Marilynn,F,30,Yes,6,No,4444,Miciah,F,8,3
200404630,21:30:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,2184,Mamie,F,58,No,No,2285628,Nash,M,39,No,0,Yes,1028,Keahi,M,14,3
200407389,00:30:00,In-Person,FALSE,1,223,West Valley,268,3950,8,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,75625,Terrence,M,42,No,Yes,1404236,Charlee,F,40,Yes,1,No,2042,Amilah,F,12,3
200408506,03:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,96287,Maya,F,58,No,Yes,1393915,Jarred,M,33,No,0,No,3259,Kla,F,8,3
200500577,19:00:00,Phone,FALSE,1,223,West Valley,268,3950,8,888,TRESPASSING,501,BOMB THREAT,IC,Invest Cont,105499,Nora,F,57,Yes,Yes,2327402,Kermit,M,31,Yes,2,No,2042,Amilah,F,12,3
200505547,21:30:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,17500,Willard,M,33,Yes,No,1505742,Kristal,F,41,No,0,No,1028,Keahi,M,14,3
200506170,20:00:00,Phone,TRUE,2,322,Southwest,168,7800,8,930,CRIMINAL THREATS - NO WEAPON D,212,BOTTLE,AO,Adult Other,27613,Myrtle,F,33,Yes,No,2253027,Reva,M,35,Yes,1,No,2034,Royston,M,11,3
200506494,15:30:00,Phone,TRUE,2,323,Northeast,255,4100,9,236,INTIMATE PARTNER - AGGRAVATED,205,KITCHEN KNIFE,IC,Invest Cont,106872,Kate,F,59,No,No,1196212,Braydon,M,39,No,0,No,1023,Everrett,M,12,3
200508100,15:00:00,In-Person,FALSE,7,1001,Hollywood,280,3200,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,49898,Simon,M,51,No,Yes,1905815,Gino,M,33,Yes,5,No,7100,Varnika,F,12,3
200516455,11:30:00,Phone,TRUE,7,1001,Hollywood,280,3200,8,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,3958,Brendan,M,44,No,No,1857674,Braeden,M,37,No,0,No,7100,Varnika,F,12,3
200608735,02:24:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,946,OTHER MISCELLANEOUS CRIME,204,FOLDING KNIFE,IC,Invest Cont,50241,Patsy,F,51,Yes,Yes,590884,Rosalinda,F,33,No,0,No,4004,Mirakle,F,9,3
200615161,12:10:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,946,OTHER MISCELLANEOUS CRIME,204,FOLDING KNIFE,AA,Adult Arrest,6550,Maxine,F,41,Yes,No,1225240,Kathie,F,34,Yes,6,No,3259,Kla,F,8,3
200704861,22:00:00,In-Person,FALSE,4,425,Rampart,165,8500,5,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,119608,Misty,F,55,Yes,No,419703,Clement,M,32,Yes,6,No,3261,Lorian,F,10,3
200707782,09:30:00,Phone,TRUE,5,887,Newton,275,3409,12,850,INDECENT EXPOSURE,304,CLUB/BAT,IC,Invest Cont,123665,Brandi,F,54,Yes,No,961870,Ahmed,M,37,Yes,6,No,2040,Yassir,M,13,3
200709746,11:15:00,Phone,FALSE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,80806,Arnold,M,48,Yes,Yes,1083785,Merlin,M,30,No,0,No,2042,Amilah,F,12,3
200709854,11:00:00,In-Person,TRUE,4,425,Rampart,165,8500,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,AO,Adult Other,40697,Karla,F,32,No,Yes,1771875,Micaela,F,34,No,0,No,3223,Anayely,F,11,3
200804426,12:00:00,Phone,FALSE,4,425,Rampart,165,8500,5,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,AA,Adult Arrest,5577,Derrick,M,60,Yes,Yes,1911823,Thurman,M,31,Yes,3,No,4005,Nabeeha,F,10,3
200807928,17:30:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,55853,Lynda,F,41,Yes,Yes,127484,Roxanna,F,35,Yes,6,No,3259,Kla,F,8,3
200810082,23:22:00,In-Person,FALSE,3,371,West LA,244,5500,9,310,BURGLARY,113,SIMULATED GUN,AO,Adult Other,111203,Ricardo,M,42,Yes,No,1225555,Meaghan,M,32,Yes,1,No,2035,Rue,M,12,3
200814006,20:40:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,75046,Reginald,M,49,Yes,No,1655027,Katheryn,F,33,No,0,No,1028,Keahi,M,14,3
200911406,21:00:00,Phone,FALSE,5,893,Harbor,180,6500,10,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,488,Abraham,M,49,Yes,Yes,83716,Melva,F,37,No,0,No,2040,Yassir,M,13,3
201007646,18:00:00,Phone,FALSE,3,371,West LA,244,5500,9,910,KIDNAPPING,308,STICK,IC,Invest Cont,96425,Brent,M,5,Yes,Yes,1858428,Marianna,M,41,Yes,3,No,1026,Jermale,M,9,3
201011142,11:40:00,Phone,FALSE,4,425,Rampart,165,8500,5,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,20347,Miles,M,46,No,No,1820584,Kaley,F,37,Yes,1,No,4005,Nabeeha,F,10,3
201107786,09:00:00,In-Person,FALSE,4,425,Rampart,165,8500,5,910,KIDNAPPING,308,STICK,IC,Invest Cont,39818,Ben,M,6,No,No,1611942,Elisha,M,36,No,0,No,3223,Anayely,F,11,3
201208548,17:30:00,In-Person,FALSE,3,371,West LA,244,5500,9,763,STALKING,111,STARTER PISTOL/REVOLVER,IC,Invest Cont,81067,Grayson,M,58,No,No,1088215,Madge,F,30,Yes,1,Yes,2035,Rue,M,12,3
201209220,23:20:00,Phone,TRUE,4,425,Rampart,165,8500,5,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,30565,Tim,M,6,Yes,No,1323504,Eddy,M,41,Yes,1,No,1033,Niki,M,14,3
201209821,09:00:00,In-Person,TRUE,4,425,Rampart,165,8500,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,5206,Summer,F,37,No,No,1270550,Marlee,F,36,Yes,3,Yes,3223,Anayely,F,11,3
201209886,02:40:00,In-Person,TRUE,4,425,Rampart,165,8500,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,112931,Dalton,M,47,Yes,No,625970,Jazlyn,F,35,Yes,6,Yes,4005,Nabeeha,F,10,3
201209935,22:30:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,420,THEFT FROM MOTOR VEHICLE - PET,506,FIRE,IC,Invest Cont,65698,Rachael,F,52,Yes,No,2254229,Theo,M,37,No,0,No,1028,Keahi,M,14,3
201213516,03:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,121303,Glenda,F,37,Yes,Yes,75308,Colten,M,34,Yes,6,No,3260,Loletha,F,14,3
201213837,21:30:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,76931,Mathew,M,34,Yes,No,363386,Kris,F,39,Yes,6,No,1028,Keahi,M,14,3
201222549,16:20:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,903,CONTEMPT OF COURT,107,OTHER FIREARM,AO,Adult Other,15156,Mabel,F,41,Yes,Yes,1776699,Brice,M,41,No,0,No,3260,Loletha,F,14,3
201311184,16:00:00,In-Person,TRUE,4,425,Rampart,165,8500,5,761,BRANDISH WEAPON,307,VEHICLE,IC,Invest Cont,61299,Hector,M,46,Yes,No,1194334,Tillie,F,31,Yes,6,No,4005,Nabeeha,F,10,3
201316957,23:50:00,Phone,TRUE,4,425,Rampart,165,8500,5,753,DISCHARGE FIREARMS/SHOTS FIRED,122,HECKLER & KOCH 93 SEMIAUTOMATI,IC,Invest Cont,93666,Krystal,F,44,No,No,1209387,Chadwick,M,40,Yes,6,No,3223,Anayely,F,11,3
201410383,08:30:00,In-Person,TRUE,3,371,West LA,244,5500,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,24860,Drew,M,35,Yes,No,781592,Dallas,F,40,Yes,1,Yes,4004,Mirakle,F,9,3
201411482,21:30:00,Phone,FALSE,4,425,Rampart,165,8500,5,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,25424,Hope,F,59,Yes,Yes,684112,Lessie,F,40,Yes,2,No,4005,Nabeeha,F,10,3
201411580,12:00:00,Phone,TRUE,4,425,Rampart,165,8500,5,668,"EMBEZZLEMENT, GRAND THEFT ($95",310,CONCRETE BLOCK/BRICK,IC,Invest Cont,91701,Mae,F,34,Yes,Yes,64818,Carlie,F,39,Yes,5,No,3223,Anayely,F,11,3
201509575,17:50:00,In-Person,FALSE,3,336,Van Nuys,250,4149,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,120975,Darryl,M,59,Yes,Yes,694470,Tyree,M,41,Yes,1,No,3245,Arretta,F,12,3
201510749,01:50:00,Phone,FALSE,4,425,Rampart,165,8500,5,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,3444,Josiah,M,36,Yes,No,2359482,Tess,F,31,No,0,No,4005,Nabeeha,F,10,3
201511255,08:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,420,THEFT FROM MOTOR VEHICLE - PET,506,FIRE,IC,Invest Cont,37123,Sadie,F,30,Yes,No,287182,Anahi,M,40,No,0,No,1028,Keahi,M,14,3
201515403,20:20:00,In-Person,TRUE,1,223,West Valley,268,3950,8,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,112145,Avery,F,60,Yes,No,1614194,Houston,M,41,Yes,5,No,4111,Rakayla,F,8,3
201516877,19:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,115870,Terry,F,30,Yes,No,806256,Frederic,M,36,No,0,No,3260,Loletha,F,14,3
